participant_id,candidate_id,program_id,completion_status,score,feedback_rating
PTC01974,CND0776,PRG0045,In Progress,,3.9
PTC01975,CND0776,PRG0046,Completed,69.5,4.9
PTC01976,CND0777,PRG0085,In Progress,,3.5
PTC01977,CND0777,PRG0084,Completed,78.2,3.4
PTC01978,CND0778,PRG0197,Completed,80.5,4.0
PTC01979,CND0778,PRG0105,Dropped,,4.0
PTC01980,CND0778,PRG0009,In Progress,,4.0
PTC01981,CND0778,PRG0083,Completed,61.3,4.8
PTC01982,CND0779,PRG0029,Completed,88.1,4.4
PTC01983,CND0779,PRG0028,Completed,79.2,4.7
PTC01984,CND0779,PRG0030,Completed,61.4,4.7
PTC01985,CND0780,PRG0099,In Progress,,4.1
PTC01986,CND0780,PRG0100,Completed,67.9,4.4
PTC01987,CND0782,PRG0002,Completed,95.2,4.8
PTC01988,CND0782,PRG0123,Completed,93.8,4.2
PTC01989,CND0782,PRG0158,Completed,78.4,4.9
PTC01990,CND0782,PRG0223,Completed,69.9,4.5
PTC01991,CND0783,PRG0020,Completed,68.3,3.4
PTC01992,CND0783,PRG0024,Dropped,,5.0
PTC01993,CND0783,PRG0021,Completed,77.8,4.6
PTC01994,CND0783,PRG0022,Completed,82.5,4.3
PTC01995,CND0784,PRG0084,Completed,87.7,3.8
PTC01996,CND0786,PRG0161,Completed,69.8,5.0
PTC01997,CND0787,PRG0252,Completed,83.5,3.8
PTC01998,CND0787,PRG0224,Completed,98.9,4.3
PTC01999,CND0787,PRG0176,Completed,55.0,4.4
PTC02000,CND0788,PRG0072,Completed,78.3,4.7
PTC02001,CND0789,PRG0039,Completed,82.2,3.7
PTC02002,CND0789,PRG0038,In Progress,,4.5
PTC02003,CND0789,PRG0041,Dropped,,4.5
PTC02004,CND0790,PRG0080,Completed,86.8,4.5
PTC02005,CND0790,PRG0081,Completed,90.8,3.6
PTC02006,CND0791,PRG0239,Completed,76.7,3.9
PTC02007,CND0792,PRG0097,Completed,64.5,4.1
PTC02008,CND0792,PRG0095,In Progress,,4.2
PTC02009,CND0793,PRG0155,Dropped,,4.0
PTC02010,CND0794,PRG0125,Completed,72.2,4.6
PTC02011,CND0794,PRG0034,Completed,74.8,4.1
PTC02012,CND0794,PRG0232,Completed,80.6,4.3
PTC02013,CND0794,PRG0012,Completed,98.6,4.1
PTC02014,CND0795,PRG0229,Completed,96.8,4.1
PTC02015,CND0795,PRG0218,Completed,84.2,5.0
PTC02016,CND0795,PRG0046,In Progress,,4.1
PTC02017,CND0795,PRG0224,Completed,68.8,5.0
PTC02018,CND0795,PRG0131,Completed,77.3,4.3
PTC02019,CND0796,PRG0091,In Progress,,4.9
PTC02020,CND0796,PRG0094,In Progress,,3.8
PTC02021,CND0797,PRG0208,In Progress,,4.2
PTC02022,CND0797,PRG0207,Completed,79.3,3.3
PTC02023,CND0798,PRG0082,Completed,79.8,3.5
PTC02024,CND0798,PRG0048,Completed,96.7,3.8
PTC02025,CND0798,PRG0026,Completed,63.6,5.0
PTC02026,CND0798,PRG0129,Completed,77.0,3.8
PTC02027,CND0798,PRG0041,Completed,64.3,5.0
PTC02028,CND0799,PRG0096,Completed,81.4,3.2
PTC02029,CND0799,PRG0118,Completed,73.9,4.3
PTC02030,CND0799,PRG0210,Completed,74.1,4.3
PTC02031,CND0800,PRG0048,In Progress,,4.7
PTC02032,CND0800,PRG0027,In Progress,,4.2
PTC02033,CND0800,PRG0091,Completed,92.9,5.0
PTC02034,CND0800,PRG0148,In Progress,,3.3
PTC02035,CND0800,PRG0241,Completed,79.7,2.8
PTC02036,CND0801,PRG0040,In Progress,,4.3
PTC02037,CND0801,PRG0035,Completed,97.1,4.4
PTC02038,CND0801,PRG0052,Completed,84.3,3.5
PTC02039,CND0801,PRG0138,Completed,73.8,3.8
PTC02040,CND0803,PRG0067,Dropped,,3.7
PTC02041,CND0804,PRG0083,Completed,78.1,4.0
PTC02042,CND0804,PRG0085,Completed,66.0,4.2
PTC02043,CND0805,PRG0257,In Progress,,4.1
PTC02044,CND0806,PRG0250,Completed,88.2,5.0
PTC02045,CND0806,PRG0252,Completed,88.6,4.9
PTC02046,CND0806,PRG0253,Completed,85.5,3.8
PTC02047,CND0807,PRG0077,Completed,86.7,4.1
PTC02048,CND0807,PRG0076,Completed,84.3,4.1
PTC02049,CND0807,PRG0079,Completed,79.2,4.5
PTC02050,CND0808,PRG0191,Completed,74.8,3.6
PTC02051,CND0808,PRG0190,Completed,69.5,4.1
PTC02052,CND0808,PRG0192,Completed,85.9,4.6
PTC02053,CND0808,PRG0193,In Progress,,4.3
PTC02054,CND0809,PRG0133,Completed,75.3,4.3
PTC02055,CND0809,PRG0135,Completed,81.2,4.3
PTC02056,CND0810,PRG0147,Completed,85.1,3.8
PTC02057,CND0810,PRG0146,Dropped,,3.9
PTC02058,CND0811,PRG0075,In Progress,,4.2
PTC02059,CND0811,PRG0074,Completed,83.4,3.9
PTC02060,CND0811,PRG0073,In Progress,,3.6
PTC02061,CND0812,PRG0106,Completed,89.7,4.3
PTC02062,CND0812,PRG0105,Completed,73.3,3.8
PTC02063,CND0813,PRG0258,Completed,93.9,4.1
PTC02064,CND0813,PRG0256,Completed,59.8,3.4
PTC02065,CND0813,PRG0065,Completed,79.5,3.5
PTC02066,CND0813,PRG0019,Completed,77.9,4.2
PTC02067,CND0814,PRG0212,Completed,96.3,4.4
PTC02068,CND0814,PRG0196,Completed,62.4,4.5
PTC02069,CND0814,PRG0193,In Progress,,4.8
PTC02070,CND0814,PRG0154,Completed,81.2,5.0
PTC02071,CND0814,PRG0192,In Progress,,4.7
PTC02072,CND0815,PRG0034,Completed,77.0,4.9
PTC02073,CND0815,PRG0035,Completed,73.9,4.1
PTC02074,CND0815,PRG0036,Completed,71.6,5.0
PTC02075,CND0816,PRG0150,In Progress,,5.0
PTC02076,CND0816,PRG0151,Completed,86.8,4.0
PTC02077,CND0817,PRG0153,In Progress,,4.4
PTC02078,CND0817,PRG0154,Completed,66.3,3.3
PTC02079,CND0817,PRG0152,Completed,72.0,3.6
PTC02080,CND0817,PRG0151,Completed,72.5,4.5
PTC02081,CND0817,PRG0150,In Progress,,3.9
PTC02082,CND0818,PRG0150,Completed,80.2,3.0
PTC02083,CND0818,PRG0152,Completed,58.2,4.4
PTC02084,CND0818,PRG0151,Completed,86.9,5.0
PTC02085,CND0819,PRG0198,Completed,83.6,4.7
PTC02086,CND0820,PRG0151,In Progress,,4.1
PTC02087,CND0820,PRG0182,In Progress,,3.6
PTC02088,CND0820,PRG0245,Completed,100.0,4.6
PTC02089,CND0820,PRG0021,Completed,86.3,4.1
PTC02090,CND0821,PRG0238,In Progress,,3.5
PTC02091,CND0821,PRG0239,Completed,90.7,4.4
PTC02092,CND0822,PRG0118,Completed,94.0,4.2
PTC02093,CND0822,PRG0120,Completed,82.6,4.0
PTC02094,CND0822,PRG0119,Completed,88.8,3.9
PTC02095,CND0823,PRG0188,Completed,65.8,3.8
PTC02096,CND0823,PRG0187,Completed,87.4,4.5
PTC02097,CND0824,PRG0236,Completed,72.5,3.7
PTC02098,CND0824,PRG0178,In Progress,,2.8
PTC02099,CND0824,PRG0168,Completed,98.7,3.7
PTC02100,CND0824,PRG0146,In Progress,,4.1
PTC02101,CND0825,PRG0074,In Progress,,3.3
PTC02102,CND0825,PRG0075,Completed,77.4,3.1
PTC02103,CND0826,PRG0194,In Progress,,4.9
PTC02104,CND0826,PRG0190,Completed,62.4,3.3
PTC02105,CND0828,PRG0194,Completed,89.5,3.8
PTC02106,CND0828,PRG0170,In Progress,,3.3
PTC02107,CND0828,PRG0226,Completed,81.9,4.1
PTC02108,CND0828,PRG0137,Completed,77.6,4.5
PTC02109,CND0829,PRG0105,Completed,74.5,4.4
PTC02110,CND0830,PRG0129,Completed,70.2,4.2
PTC02111,CND0830,PRG0132,In Progress,,4.1
PTC02112,CND0831,PRG0156,Completed,82.1,4.0
PTC02113,CND0831,PRG0158,In Progress,,4.5
PTC02114,CND0831,PRG0155,Completed,83.0,3.7
PTC02115,CND0832,PRG0078,Completed,100.0,4.2
PTC02116,CND0832,PRG0076,Completed,64.7,4.2
PTC02117,CND0832,PRG0079,Dropped,,5.0
PTC02118,CND0832,PRG0077,In Progress,,4.3
PTC02119,CND0833,PRG0179,In Progress,,4.0
PTC02120,CND0833,PRG0181,Completed,100.0,4.4
PTC02121,CND0833,PRG0178,Completed,81.9,4.8
PTC02122,CND0834,PRG0185,In Progress,,4.4
PTC02123,CND0834,PRG0186,In Progress,,4.6
PTC02124,CND0834,PRG0184,Completed,68.5,3.9
PTC02125,CND0835,PRG0206,Completed,73.4,4.7
PTC02126,CND0835,PRG0205,Completed,60.0,3.7
PTC02127,CND0836,PRG0028,In Progress,,4.3
PTC02128,CND0836,PRG0029,In Progress,,3.7
PTC02129,CND0837,PRG0251,Completed,92.1,5.0
PTC02130,CND0837,PRG0250,Completed,69.6,4.5
PTC02131,CND0837,PRG0252,In Progress,,3.8
PTC02132,CND0838,PRG0123,Completed,76.6,4.0
PTC02133,CND0838,PRG0124,Completed,81.9,4.4
PTC02134,CND0838,PRG0125,In Progress,,5.0
PTC02135,CND0838,PRG0122,Completed,87.7,4.6
PTC02136,CND0839,PRG0104,In Progress,,3.7
PTC02137,CND0839,PRG0107,Completed,73.1,2.9
PTC02138,CND0840,PRG0130,Completed,95.4,3.8
PTC02139,CND0841,PRG0238,In Progress,,4.9
PTC02140,CND0842,PRG0186,Completed,77.9,4.3
PTC02141,CND0842,PRG0212,Completed,89.1,4.4
PTC02142,CND0842,PRG0205,Completed,77.0,5.0
PTC02143,CND0842,PRG0215,Completed,71.7,4.0
PTC02144,CND0843,PRG0150,In Progress,,3.7
PTC02145,CND0843,PRG0152,Completed,90.5,4.3
PTC02146,CND0844,PRG0208,Completed,81.9,4.0
PTC02147,CND0844,PRG0222,Completed,78.8,4.9
PTC02148,CND0844,PRG0079,In Progress,,4.0
PTC02149,CND0844,PRG0213,Completed,94.9,3.4
PTC02150,CND0845,PRG0091,Completed,78.3,4.6
PTC02151,CND0845,PRG0093,Completed,68.7,4.9
PTC02152,CND0845,PRG0094,In Progress,,3.3
PTC02153,CND0845,PRG0092,Completed,75.3,3.6
PTC02154,CND0846,PRG0085,Completed,64.5,5.0
PTC02155,CND0846,PRG0173,Completed,83.0,4.9
PTC02156,CND0846,PRG0082,In Progress,,4.3
PTC02157,CND0847,PRG0148,Completed,84.3,4.3
PTC02158,CND0847,PRG0149,Dropped,,3.7
PTC02159,CND0849,PRG0034,Completed,100.0,4.1
PTC02160,CND0849,PRG0035,Completed,100.0,4.0
PTC02161,CND0850,PRG0209,Completed,78.2,4.3
PTC02162,CND0851,PRG0178,Completed,100.0,3.8
PTC02163,CND0851,PRG0181,Completed,99.1,5.0
PTC02164,CND0851,PRG0179,In Progress,,4.7
PTC02165,CND0852,PRG0087,Dropped,,4.0
PTC02166,CND0852,PRG0086,Completed,75.3,3.4
PTC02167,CND0853,PRG0179,Completed,76.4,4.8
PTC02168,CND0853,PRG0181,Completed,76.2,4.9
PTC02169,CND0854,PRG0016,Completed,91.4,4.7
PTC02170,CND0854,PRG0019,In Progress,,3.9
PTC02171,CND0855,PRG0251,In Progress,,4.0
PTC02172,CND0855,PRG0250,In Progress,,3.7
PTC02173,CND0856,PRG0181,Completed,80.4,4.5
PTC02174,CND0857,PRG0150,Completed,86.4,4.4
PTC02175,CND0857,PRG0037,In Progress,,5.0
PTC02176,CND0857,PRG0146,Completed,54.7,4.1
PTC02177,CND0857,PRG0071,In Progress,,5.0
PTC02178,CND0857,PRG0034,Completed,91.8,5.0
PTC02179,CND0859,PRG0255,Completed,70.4,4.4
PTC02180,CND0859,PRG0115,In Progress,,3.4
PTC02181,CND0859,PRG0146,Dropped,,3.9
PTC02182,CND0860,PRG0100,In Progress,,5.0
PTC02183,CND0862,PRG0081,Completed,94.2,2.8
PTC02184,CND0862,PRG0082,Dropped,,3.7
PTC02185,CND0863,PRG0206,Completed,65.7,4.5
PTC02186,CND0863,PRG0215,Completed,62.9,4.7
PTC02187,CND0863,PRG0121,Dropped,,4.9
PTC02188,CND0863,PRG0159,Completed,68.3,4.4
PTC02189,CND0863,PRG0168,Completed,92.6,3.9
PTC02190,CND0864,PRG0133,Completed,88.7,5.0
PTC02191,CND0864,PRG0135,Completed,88.9,5.0
PTC02192,CND0865,PRG0151,Dropped,,4.6
PTC02193,CND0867,PRG0119,Dropped,,5.0
PTC02194,CND0867,PRG0120,Completed,61.2,4.9
PTC02195,CND0868,PRG0247,Completed,72.6,4.7
PTC02196,CND0868,PRG0223,Completed,100.0,4.5
PTC02197,CND0868,PRG0210,In Progress,,4.1
PTC02198,CND0869,PRG0155,Dropped,,4.0
PTC02199,CND0869,PRG0108,Completed,61.0,4.3
PTC02200,CND0869,PRG0243,Completed,63.1,4.2
PTC02201,CND0870,PRG0152,In Progress,,4.7
PTC02202,CND0870,PRG0150,In Progress,,4.2
PTC02203,CND0870,PRG0153,Completed,100.0,3.2
PTC02204,CND0870,PRG0154,In Progress,,4.6
PTC02205,CND0871,PRG0132,Dropped,,3.4
PTC02206,CND0872,PRG0204,In Progress,,4.7
PTC02207,CND0872,PRG0166,Dropped,,3.6
PTC02208,CND0872,PRG0231,Dropped,,4.3
PTC02209,CND0872,PRG0069,Dropped,,5.0
PTC02210,CND0873,PRG0002,In Progress,,3.6
PTC02211,CND0873,PRG0001,Completed,73.6,4.6
PTC02212,CND0873,PRG0003,Completed,77.6,3.7
PTC02213,CND0874,PRG0039,Completed,81.2,4.0
PTC02214,CND0874,PRG0038,Completed,87.8,4.3
PTC02215,CND0875,PRG0112,In Progress,,4.6
PTC02216,CND0875,PRG0111,Dropped,,3.1
PTC02217,CND0875,PRG0109,Completed,74.8,3.8
PTC02218,CND0876,PRG0005,Completed,49.8,4.4
PTC02219,CND0876,PRG0185,Completed,82.3,3.2
PTC02220,CND0876,PRG0176,In Progress,,4.4
PTC02221,CND0876,PRG0191,In Progress,,4.5
PTC02222,CND0877,PRG0104,Dropped,,4.7
PTC02223,CND0877,PRG0109,In Progress,,4.8
PTC02224,CND0877,PRG0076,Dropped,,3.8
PTC02225,CND0877,PRG0171,Completed,71.0,3.0
PTC02226,CND0878,PRG0247,Completed,78.4,4.4
PTC02227,CND0878,PRG0246,In Progress,,4.2
PTC02228,CND0879,PRG0049,Completed,100.0,4.1
PTC02229,CND0879,PRG0052,Completed,92.9,4.2
PTC02230,CND0879,PRG0051,In Progress,,3.9
PTC02231,CND0880,PRG0234,Completed,79.5,4.0
PTC02232,CND0880,PRG0023,Completed,74.8,4.4
PTC02233,CND0880,PRG0146,In Progress,,4.0
PTC02234,CND0880,PRG0171,Completed,89.3,3.6
PTC02235,CND0880,PRG0010,In Progress,,4.2
PTC02236,CND0881,PRG0116,In Progress,,4.6
PTC02237,CND0881,PRG0114,Completed,83.6,4.2
PTC02238,CND0881,PRG0117,Completed,81.2,4.8
PTC02239,CND0882,PRG0020,Completed,83.4,5.0
PTC02240,CND0882,PRG0118,Completed,90.8,3.8
PTC02241,CND0882,PRG0131,Completed,100.0,4.6
PTC02242,CND0882,PRG0203,In Progress,,4.1
PTC02243,CND0882,PRG0136,Completed,61.8,3.4
PTC02244,CND0883,PRG0002,In Progress,,5.0
PTC02245,CND0883,PRG0221,Completed,70.9,3.2
PTC02246,CND0883,PRG0025,In Progress,,4.9
PTC02247,CND0883,PRG0039,Completed,59.3,4.1
PTC02248,CND0884,PRG0127,Completed,100.0,5.0
PTC02249,CND0884,PRG0126,In Progress,,4.8
PTC02250,CND0885,PRG0157,In Progress,,3.9
PTC02251,CND0885,PRG0027,In Progress,,3.7
PTC02252,CND0885,PRG0255,In Progress,,3.6
PTC02253,CND0885,PRG0110,Completed,72.7,4.1
PTC02254,CND0885,PRG0148,Dropped,,4.0
PTC02255,CND0886,PRG0187,Completed,84.9,5.0
PTC02256,CND0888,PRG0080,Dropped,,4.9
PTC02257,CND0888,PRG0082,Completed,92.4,4.8
PTC02258,CND0890,PRG0038,Completed,91.4,4.6
PTC02259,CND0890,PRG0040,In Progress,,5.0
PTC02260,CND0890,PRG0037,Dropped,,4.2
PTC02261,CND0891,PRG0221,Dropped,,4.6
PTC02262,CND0891,PRG0222,Completed,100.0,4.2
PTC02263,CND0891,PRG0223,In Progress,,4.4
PTC02264,CND0892,PRG0171,Completed,95.6,4.7
PTC02265,CND0892,PRG0172,In Progress,,4.2
PTC02266,CND0892,PRG0170,Completed,83.8,3.7
PTC02267,CND0893,PRG0178,In Progress,,4.0
PTC02268,CND0893,PRG0181,Completed,90.7,4.1
PTC02269,CND0893,PRG0180,Completed,99.1,5.0
PTC02270,CND0893,PRG0179,In Progress,,4.0
PTC02271,CND0894,PRG0064,In Progress,,4.2
PTC02272,CND0895,PRG0250,Completed,72.5,4.2
PTC02273,CND0895,PRG0251,In Progress,,5.0
PTC02274,CND0895,PRG0252,In Progress,,4.2
PTC02275,CND0896,PRG0084,Completed,90.6,4.3
PTC02276,CND0896,PRG0083,Completed,77.8,3.7
PTC02277,CND0897,PRG0062,Completed,71.4,3.9
PTC02278,CND0897,PRG0063,Completed,85.4,4.5
PTC02279,CND0897,PRG0065,Completed,51.6,4.8
PTC02280,CND0898,PRG0060,Dropped,,5.0
PTC02281,CND0899,PRG0148,Completed,71.9,3.5
PTC02282,CND0899,PRG0149,Completed,100.0,4.4
PTC02283,CND0900,PRG0100,Completed,77.8,4.2
PTC02284,CND0900,PRG0246,In Progress,,4.1
PTC02285,CND0900,PRG0180,In Progress,,3.7
PTC02286,CND0901,PRG0072,In Progress,,4.5
PTC02287,CND0901,PRG0069,In Progress,,4.6
PTC02288,CND0902,PRG0111,Completed,100.0,4.6
PTC02289,CND0902,PRG0109,Completed,100.0,5.0
PTC02290,CND0902,PRG0108,In Progress,,4.3
PTC02291,CND0903,PRG0061,Dropped,,4.4
PTC02292,CND0904,PRG0117,Completed,77.9,3.8
PTC02293,CND0904,PRG0254,Completed,74.6,4.5
PTC02294,CND0904,PRG0235,In Progress,,3.4
PTC02295,CND0904,PRG0199,Completed,73.8,5.0
PTC02296,CND0905,PRG0099,Completed,72.5,3.9
PTC02297,CND0905,PRG0100,Completed,93.8,5.0
PTC02298,CND0906,PRG0007,Completed,90.6,3.7
PTC02299,CND0906,PRG0008,In Progress,,4.6
PTC02300,CND0906,PRG0006,In Progress,,4.8
PTC02301,CND0907,PRG0238,Completed,76.4,4.3
PTC02302,CND0907,PRG0044,Completed,82.6,4.0
PTC02303,CND0907,PRG0069,Completed,62.9,4.5
PTC02304,CND0907,PRG0050,Completed,100.0,4.5
PTC02305,CND0907,PRG0060,In Progress,,4.6
PTC02306,CND0908,PRG0069,In Progress,,4.4
PTC02307,CND0908,PRG0071,In Progress,,4.7
PTC02308,CND0909,PRG0144,Completed,79.5,4.4
PTC02309,CND0909,PRG0142,In Progress,,4.0
PTC02310,CND0910,PRG0110,Dropped,,4.4
PTC02311,CND0910,PRG0108,In Progress,,4.2
PTC02312,CND0910,PRG0111,Dropped,,3.1
PTC02313,CND0910,PRG0112,In Progress,,5.0
PTC02314,CND0910,PRG0109,In Progress,,4.3
PTC02315,CND0911,PRG0188,In Progress,,4.1
PTC02316,CND0911,PRG0189,In Progress,,4.1
PTC02317,CND0911,PRG0187,Completed,74.3,5.0
PTC02318,CND0912,PRG0060,Dropped,,4.6
PTC02319,CND0912,PRG0061,Completed,64.8,4.6
PTC02320,CND0913,PRG0014,In Progress,,2.9
PTC02321,CND0913,PRG0146,In Progress,,3.7
PTC02322,CND0913,PRG0168,Completed,96.3,3.7
PTC02323,CND0913,PRG0095,In Progress,,2.4
PTC02324,CND0913,PRG0048,Completed,87.1,3.1
PTC02325,CND0914,PRG0207,In Progress,,3.3
PTC02326,CND0915,PRG0018,Completed,77.1,4.9
PTC02327,CND0915,PRG0017,Completed,89.8,4.2
PTC02328,CND0915,PRG0016,In Progress,,3.6
PTC02329,CND0917,PRG0216,Completed,82.9,4.7
PTC02330,CND0917,PRG0215,In Progress,,3.1
PTC02331,CND0917,PRG0219,In Progress,,5.0
PTC02332,CND0918,PRG0041,In Progress,,4.4
PTC02333,CND0918,PRG0153,Completed,86.1,4.6
PTC02334,CND0918,PRG0052,In Progress,,3.6
PTC02335,CND0918,PRG0207,Completed,71.8,3.6
PTC02336,CND0919,PRG0097,Dropped,,3.8
PTC02337,CND0919,PRG0096,Completed,68.5,3.8
PTC02338,CND0920,PRG0121,In Progress,,4.2
PTC02339,CND0920,PRG0125,Completed,100.0,3.7
PTC02340,CND0920,PRG0124,In Progress,,4.0
PTC02341,CND0921,PRG0084,Completed,78.3,4.4
PTC02342,CND0921,PRG0083,Completed,90.4,5.0
PTC02343,CND0923,PRG0127,Completed,70.9,3.9
PTC02344,CND0923,PRG0042,Completed,60.4,4.6
PTC02345,CND0923,PRG0172,In Progress,,4.4
PTC02346,CND0923,PRG0087,Completed,78.4,4.6
PTC02347,CND0923,PRG0095,Completed,90.3,3.3
PTC02348,CND0924,PRG0163,Dropped,,4.2
PTC02349,CND0924,PRG0165,In Progress,,2.8
PTC02350,CND0924,PRG0164,Dropped,,4.1
PTC02351,CND0925,PRG0123,Dropped,,4.0
PTC02352,CND0925,PRG0209,In Progress,,4.5
PTC02353,CND0925,PRG0003,Completed,81.1,4.3
PTC02354,CND0926,PRG0097,Completed,67.1,4.3
PTC02355,CND0926,PRG0253,Completed,74.2,3.7
PTC02356,CND0926,PRG0122,Completed,77.0,5.0
PTC02357,CND0926,PRG0031,In Progress,,5.0
PTC02358,CND0927,PRG0152,Completed,80.7,3.4
PTC02359,CND0927,PRG0154,In Progress,,4.3
PTC02360,CND0928,PRG0093,Completed,99.8,4.2
PTC02361,CND0928,PRG0092,In Progress,,3.7
PTC02362,CND0928,PRG0091,Dropped,,4.8
PTC02363,CND0928,PRG0090,Completed,78.0,3.3
PTC02364,CND0929,PRG0211,In Progress,,3.0
PTC02365,CND0929,PRG0210,Completed,69.5,4.4
PTC02366,CND0930,PRG0167,Dropped,,3.0
PTC02367,CND0931,PRG0209,Completed,78.2,4.2
PTC02368,CND0932,PRG0196,Completed,76.8,4.8
PTC02369,CND0932,PRG0197,Completed,86.7,4.2
PTC02370,CND0932,PRG0195,In Progress,,3.6
PTC02371,CND0932,PRG0198,Dropped,,4.6
PTC02372,CND0933,PRG0076,Completed,98.8,2.8
PTC02373,CND0933,PRG0078,In Progress,,4.6
PTC02374,CND0934,PRG0142,In Progress,,4.1
PTC02375,CND0934,PRG0058,Completed,76.7,5.0
PTC02376,CND0934,PRG0002,Completed,72.7,3.8
PTC02377,CND0934,PRG0108,Completed,73.0,3.5
PTC02378,CND0934,PRG0057,Completed,83.5,3.9
PTC02379,CND0935,PRG0064,Completed,86.9,3.8
PTC02380,CND0935,PRG0189,Completed,96.8,3.8
PTC02381,CND0935,PRG0167,Completed,68.0,2.9
PTC02382,CND0935,PRG0211,Dropped,,4.2
PTC02383,CND0936,PRG0050,Completed,93.9,4.6
PTC02384,CND0937,PRG0181,Completed,85.7,4.1
PTC02385,CND0937,PRG0097,Completed,86.2,4.7
PTC02386,CND0937,PRG0125,Completed,83.2,4.3
PTC02387,CND0937,PRG0251,Completed,79.5,3.4
PTC02388,CND0938,PRG0074,Completed,75.3,5.0
PTC02389,CND0939,PRG0069,Completed,71.2,4.0
PTC02390,CND0939,PRG0071,Completed,75.6,4.4
PTC02391,CND0939,PRG0070,Completed,69.6,4.8
PTC02392,CND0940,PRG0188,Completed,78.2,4.2
PTC02393,CND0940,PRG0187,Completed,84.4,2.0
PTC02394,CND0941,PRG0129,Completed,97.1,3.6
PTC02395,CND0942,PRG0112,Completed,74.0,3.9
PTC02396,CND0942,PRG0108,Completed,74.0,3.8
PTC02397,CND0942,PRG0110,Completed,100.0,4.7
PTC02398,CND0943,PRG0055,Completed,92.7,3.7
PTC02399,CND0943,PRG0056,Completed,91.7,4.6
PTC02400,CND0943,PRG0058,In Progress,,5.0
PTC02401,CND0943,PRG0057,Completed,77.8,3.5
PTC02402,CND0943,PRG0054,Completed,78.4,5.0
PTC02403,CND0944,PRG0111,Completed,63.7,4.3
PTC02404,CND0944,PRG0112,In Progress,,3.0
PTC02405,CND0946,PRG0075,Completed,73.3,3.3
PTC02406,CND0946,PRG0057,Dropped,,3.0
PTC02407,CND0946,PRG0138,Completed,70.2,4.1
PTC02408,CND0946,PRG0190,Dropped,,4.9
PTC02409,CND0947,PRG0159,Completed,75.3,4.6
PTC02410,CND0947,PRG0207,In Progress,,4.7
PTC02411,CND0947,PRG0011,Completed,88.4,3.6
PTC02412,CND0947,PRG0033,Completed,77.2,4.2
PTC02413,CND0948,PRG0171,In Progress,,4.2
PTC02414,CND0948,PRG0172,In Progress,,3.9
PTC02415,CND0949,PRG0251,In Progress,,4.6
PTC02416,CND0949,PRG0252,Completed,74.3,3.9
PTC02417,CND0949,PRG0253,In Progress,,4.8
PTC02418,CND0950,PRG0152,Completed,89.6,3.9
PTC02419,CND0950,PRG0153,Completed,76.7,4.1
PTC02420,CND0950,PRG0154,Completed,98.5,4.6
PTC02421,CND0951,PRG0138,Dropped,,4.7
PTC02422,CND0951,PRG0137,Completed,92.3,3.4
PTC02423,CND0954,PRG0123,Completed,74.4,4.0
PTC02424,CND0954,PRG0122,Completed,97.8,4.2
PTC02425,CND0954,PRG0125,Completed,74.7,3.7
PTC02426,CND0954,PRG0124,Completed,85.3,3.4
PTC02427,CND0954,PRG0121,Completed,79.5,4.4
PTC02428,CND0955,PRG0173,Completed,79.0,3.5
PTC02429,CND0955,PRG0183,Completed,80.3,5.0
PTC02430,CND0955,PRG0242,Completed,83.7,4.2
PTC02431,CND0955,PRG0124,Dropped,,5.0
PTC02432,CND0955,PRG0171,Completed,67.7,3.4
PTC02433,CND0956,PRG0071,Completed,65.8,4.2
PTC02434,CND0956,PRG0119,Completed,67.2,4.0
PTC02435,CND0956,PRG0211,In Progress,,4.2
PTC02436,CND0956,PRG0023,Completed,83.0,3.2
PTC02437,CND0957,PRG0226,Completed,85.9,3.7
PTC02438,CND0957,PRG0070,Completed,96.2,4.4
PTC02439,CND0957,PRG0114,Completed,89.3,5.0
PTC02440,CND0957,PRG0110,Completed,82.2,4.4
PTC02441,CND0957,PRG0112,Completed,90.1,3.8
PTC02442,CND0958,PRG0056,In Progress,,5.0
PTC02443,CND0958,PRG0057,Completed,89.1,3.6
PTC02444,CND0958,PRG0054,Completed,88.1,5.0
PTC02445,CND0958,PRG0058,Completed,81.7,5.0
PTC02446,CND0958,PRG0055,Completed,64.8,4.6
PTC02447,CND0959,PRG0124,Completed,93.7,4.7
PTC02448,CND0959,PRG0023,Dropped,,3.7
PTC02449,CND0959,PRG0244,Dropped,,4.4
PTC02450,CND0959,PRG0142,Completed,85.0,3.8
PTC02451,CND0960,PRG0253,In Progress,,4.4
PTC02452,CND0960,PRG0250,In Progress,,4.3
PTC02453,CND0961,PRG0133,Completed,100.0,4.8
PTC02454,CND0961,PRG0135,Completed,84.2,3.7
PTC02455,CND0962,PRG0131,Completed,81.6,4.2
PTC02456,CND0962,PRG0129,Completed,93.9,3.4
PTC02457,CND0963,PRG0197,Completed,78.8,3.2
PTC02458,CND0963,PRG0196,Completed,83.2,4.5
PTC02459,CND0964,PRG0099,In Progress,,3.4
PTC02460,CND0965,PRG0011,In Progress,,4.5
PTC02461,CND0965,PRG0141,Completed,80.2,4.3
PTC02462,CND0965,PRG0099,Completed,78.0,4.3
PTC02463,CND0965,PRG0089,Completed,83.5,3.9
PTC02464,CND0966,PRG0130,Completed,73.0,4.6
PTC02465,CND0967,PRG0152,Dropped,,4.7
PTC02466,CND0967,PRG0236,Completed,81.4,4.1
PTC02467,CND0967,PRG0032,Completed,83.9,3.5
